PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
Queue;2;3;4;51;25;4;0.468085;469;248;38;0.424594;2025-05-27 21:13:53.343535884+01:00;2025-05-27 21:13:53.363251862+01:00;0.019715
Queue;2;4;6;51;17;4;0.638298;469;208;38;0.517401;2025-05-27 21:13:53.365058924+01:00;2025-05-27 21:13:53.384917244+01:00;0.019858
Queue;2;5;3;51;9;4;0.808511;469;92;38;0.786543;2025-05-27 21:13:53.386719009+01:00;2025-05-27 21:13:53.406707420+01:00;0.019988
Queue;2;6;1;51;7;4;0.851064;469;55;38;0.872390;2025-05-27 21:13:53.408596024+01:00;2025-05-27 21:13:53.428441873+01:00;0.019845
Queue;2;7;11;51;0;4;1.000000;469;8;38;0.981439;2025-05-27 21:13:53.430347539+01:00;2025-05-27 21:13:53.450006383+01:00;0.019658
Queue;2;8;5;51;0;4;1.000000;469;1;38;0.997680;2025-05-27 21:13:53.451879288+01:00;2025-05-27 21:13:53.471602215+01:00;0.019722
Queue;2;9;7;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:53.473528428+01:00;2025-05-27 21:13:53.493295498+01:00;0.019767
Queue;3;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;3;1;11;51;20;4;0.574468;469;137;38;0.682135;2025-05-27 21:13:53.568350257+01:00;2025-05-27 21:13:53.588640006+01:00;0.020289
Queue;3;2;5;51;18;4;0.617021;469;91;38;0.788863;2025-05-27 21:13:53.590545065+01:00;2025-05-27 21:13:53.610624253+01:00;0.020079
Queue;3;3;7;51;18;4;0.617021;469;90;38;0.791183;2025-05-27 21:13:53.612550888+01:00;2025-05-27 21:13:53.632927602+01:00;0.020376
Queue;3;4;1;51;18;4;0.617021;469;90;38;0.791183;2025-05-27 21:13:53.634861206+01:00;2025-05-27 21:13:53.655161539+01:00;0.0203
Queue;3;5;3;51;18;4;0.617021;469;90;38;0.791183;2025-05-27 21:13:53.657158747+01:00;2025-05-27 21:13:53.677112538+01:00;0.019953
Queue;3;6;10;51;10;4;0.787234;469;43;38;0.900232;2025-05-27 21:13:53.678997066+01:00;2025-05-27 21:13:53.698807762+01:00;0.01981
Queue;3;7;6;51;4;4;0.914894;469;14;38;0.967517;2025-05-27 21:13:53.700758371+01:00;2025-05-27 21:13:53.720946808+01:00;0.020188
Queue;3;8;4;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:53.723027160+01:00;2025-05-27 21:13:53.743742125+01:00;0.020714
Queue;3;9;9;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:53.745748863+01:00;2025-05-27 21:13:53.766327761+01:00;0.020578
Queue;4;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;4;1;10;51;37;4;0.212766;469;360;38;0.164733;2025-05-27 21:13:53.840242595+01:00;2025-05-27 21:13:53.860532078+01:00;0.020289
Queue;4;2;6;51;27;4;0.425532;469;307;38;0.287703;2025-05-27 21:13:53.862455468+01:00;2025-05-27 21:13:53.882425977+01:00;0.01997
Queue;4;3;3;51;19;4;0.595745;469;148;38;0.656613;2025-05-27 21:13:53.884336279+01:00;2025-05-27 21:13:53.904892468+01:00;0.020556
Queue;4;4;11;51;6;4;0.872340;469;59;38;0.863109;2025-05-27 21:13:53.906793166+01:00;2025-05-27 21:13:53.927084607+01:00;0.020291
Queue;4;5;1;51;4;4;0.914894;469;22;38;0.948956;2025-05-27 21:13:53.928948022+01:00;2025-05-27 21:13:53.949453445+01:00;0.020505
Queue;4;6;5;51;4;4;0.914894;469;15;38;0.965197;2025-05-27 21:13:53.951429440+01:00;2025-05-27 21:13:53.971906661+01:00;0.020477
Queue;4;7;4;51;0;4;1.000000;469;1;38;0.997680;2025-05-27 21:13:53.973883270+01:00;2025-05-27 21:13:53.994466119+01:00;0.020582
Queue;4;8;7;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:53.996408165+01:00;2025-05-27 21:13:54.016918029+01:00;0.020509
Queue;4;9;9;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:54.018942949+01:00;2025-05-27 21:13:54.039630015+01:00;0.020687
Queue;5;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;5;1;11;51;20;4;0.574468;469;137;38;0.682135;2025-05-27 21:13:54.113894911+01:00;2025-05-27 21:13:54.134794573+01:00;0.020899
Queue;5;2;10;51;12;4;0.744681;469;90;38;0.791183;2025-05-27 21:13:54.136873547+01:00;2025-05-27 21:13:54.157869986+01:00;0.020996
Queue;5;3;6;51;6;4;0.872340;469;61;38;0.858469;2025-05-27 21:13:54.159805051+01:00;2025-05-27 21:13:54.180012948+01:00;0.020207
Queue;5;4;9;51;6;4;0.872340;469;61;38;0.858469;2025-05-27 21:13:54.181988107+01:00;2025-05-27 21:13:54.201878539+01:00;0.01989
Queue;5;5;7;51;6;4;0.872340;469;55;38;0.872390;2025-05-27 21:13:54.203757240+01:00;2025-05-27 21:13:54.223539845+01:00;0.019782
Queue;5;6;4;51;2;4;0.957447;469;41;38;0.904872;2025-05-27 21:13:54.225496609+01:00;2025-05-27 21:13:54.245358464+01:00;0.019861
Queue;5;7;1;51;0;4;1.000000;469;6;38;0.986079;2025-05-27 21:13:54.247311914+01:00;2025-05-27 21:13:54.267551833+01:00;0.020239
Queue;5;8;5;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:54.269723329+01:00;2025-05-27 21:13:54.290146260+01:00;0.020422
Queue;5;9;3;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:54.292086334+01:00;2025-05-27 21:13:54.311667766+01:00;0.019581
Queue;6;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;6;1;4;51;42;4;0.106383;469;407;38;0.055684;2025-05-27 21:13:54.386091579+01:00;2025-05-27 21:13:54.407087304+01:00;0.020995
Queue;6;2;9;51;35;4;0.255319;469;310;38;0.280742;2025-05-27 21:13:54.409056392+01:00;2025-05-27 21:13:54.429572794+01:00;0.020516
Queue;6;3;5;51;21;4;0.553191;469;134;38;0.689095;2025-05-27 21:13:54.431587092+01:00;2025-05-27 21:13:54.452389406+01:00;0.020802
Queue;6;4;3;51;17;4;0.638298;469;102;38;0.763341;2025-05-27 21:13:54.454451958+01:00;2025-05-27 21:13:54.475417975+01:00;0.020966
Queue;6;5;10;51;9;4;0.808511;469;55;38;0.872390;2025-05-27 21:13:54.477433412+01:00;2025-05-27 21:13:54.498415739+01:00;0.020982
Queue;6;6;7;51;9;4;0.808511;469;51;38;0.881671;2025-05-27 21:13:54.500446972+01:00;2025-05-27 21:13:54.521377678+01:00;0.02093
Queue;6;7;1;51;9;4;0.808511;469;51;38;0.881671;2025-05-27 21:13:54.523410498+01:00;2025-05-27 21:13:54.544270611+01:00;0.02086
Queue;6;8;6;51;3;4;0.936170;469;22;38;0.948956;2025-05-27 21:13:54.546329152+01:00;2025-05-27 21:13:54.567138515+01:00;0.020809
Queue;6;9;11;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:54.569177789+01:00;2025-05-27 21:13:54.590288909+01:00;0.021111
Queue;7;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;7;1;9;51;40;4;0.148936;469;327;38;0.241299;2025-05-27 21:13:54.664813602+01:00;2025-05-27 21:13:54.684942278+01:00;0.020128
Queue;7;2;10;51;30;4;0.361702;469;265;38;0.385151;2025-05-27 21:13:54.686939492+01:00;2025-05-27 21:13:54.707688326+01:00;0.020748
Queue;7;3;1;51;22;4;0.531915;469;137;38;0.682135;2025-05-27 21:13:54.709669902+01:00;2025-05-27 21:13:54.730183369+01:00;0.020513
Queue;7;4;5;51;17;4;0.638298;469;99;38;0.770302;2025-05-27 21:13:54.732117254+01:00;2025-05-27 21:13:54.752354316+01:00;0.020237
Queue;7;5;7;51;14;4;0.702128;469;73;38;0.830626;2025-05-27 21:13:54.754287928+01:00;2025-05-27 21:13:54.774643620+01:00;0.020355
Queue;7;6;4;51;9;4;0.808511;469;56;38;0.870070;2025-05-27 21:13:54.776590054+01:00;2025-05-27 21:13:54.796937948+01:00;0.020347
Queue;7;7;11;51;6;4;0.872340;469;29;38;0.932715;2025-05-27 21:13:54.798864647+01:00;2025-05-27 21:13:54.819138028+01:00;0.020273
Queue;7;8;3;51;6;4;0.872340;469;29;38;0.932715;2025-05-27 21:13:54.821083889+01:00;2025-05-27 21:13:54.841111019+01:00;0.020027
Queue;7;9;6;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:54.842974289+01:00;2025-05-27 21:13:54.862912005+01:00;0.019937
Queue;8;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;8;1;9;51;40;4;0.148936;469;327;38;0.241299;2025-05-27 21:13:54.938013132+01:00;2025-05-27 21:13:54.958175422+01:00;0.020162
Queue;8;2;6;51;27;4;0.425532;469;256;38;0.406032;2025-05-27 21:13:54.960141827+01:00;2025-05-27 21:13:54.980172504+01:00;0.02003
Queue;8;3;10;51;22;4;0.531915;469;225;38;0.477958;2025-05-27 21:13:54.982224820+01:00;2025-05-27 21:13:55.002688181+01:00;0.020463
Queue;8;4;5;51;11;4;0.765957;469;70;38;0.837587;2025-05-27 21:13:55.004720386+01:00;2025-05-27 21:13:55.024892038+01:00;0.020171
Queue;8;5;3;51;8;4;0.829787;469;43;38;0.900232;2025-05-27 21:13:55.026773666+01:00;2025-05-27 21:13:55.046833931+01:00;0.02006
Queue;8;6;4;51;3;4;0.936170;469;26;38;0.939675;2025-05-27 21:13:55.048804869+01:00;2025-05-27 21:13:55.068899866+01:00;0.020094
Queue;8;7;11;51;0;4;1.000000;469;1;38;0.997680;2025-05-27 21:13:55.070962750+01:00;2025-05-27 21:13:55.091466699+01:00;0.020503
Queue;8;8;7;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:55.093452735+01:00;2025-05-27 21:13:55.113362935+01:00;0.01991
Queue;8;9;1;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:55.115216099+01:00;2025-05-27 21:13:55.136116920+01:00;0.0209
Queue;9;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;9;1;3;51;35;4;0.255319;469;230;38;0.466357;2025-05-27 21:13:55.210387127+01:00;2025-05-27 21:13:55.231358694+01:00;0.020971
Queue;9;2;4;51;30;4;0.361702;469;213;38;0.505800;2025-05-27 21:13:55.233288934+01:00;2025-05-27 21:13:55.253390993+01:00;0.020102
Queue;9;3;5;51;23;4;0.510638;469;146;38;0.661253;2025-05-27 21:13:55.255378064+01:00;2025-05-27 21:13:55.275449004+01:00;0.02007
Queue;9;4;11;51;14;4;0.702128;469;77;38;0.821346;2025-05-27 21:13:55.277401317+01:00;2025-05-27 21:13:55.297660039+01:00;0.020258
Queue;9;5;6;51;4;4;0.914894;469;27;38;0.937355;2025-05-27 21:13:55.299671998+01:00;2025-05-27 21:13:55.320935025+01:00;0.021263
Queue;9;6;9;51;4;4;0.914894;469;27;38;0.937355;2025-05-27 21:13:55.323104226+01:00;2025-05-27 21:13:55.343786571+01:00;0.020682
Queue;9;7;7;51;4;4;0.914894;469;26;38;0.939675;2025-05-27 21:13:55.345691228+01:00;2025-05-27 21:13:55.365908399+01:00;0.020217
Queue;9;8;1;51;4;4;0.914894;469;26;38;0.939675;2025-05-27 21:13:55.367875851+01:00;2025-05-27 21:13:55.388733078+01:00;0.020857
Queue;9;9;10;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:55.390705551+01:00;2025-05-27 21:13:55.410824795+01:00;0.020119
Queue;10;0;0;51;47;4;0.000000;469;431;38;0.000000;-;-;-
Queue;10;1;6;51;32;4;0.319149;469;347;38;0.194896;2025-05-27 21:13:55.485556023+01:00;2025-05-27 21:13:55.505901613+01:00;0.020345
Queue;10;2;11;51;10;4;0.787234;469;87;38;0.798144;2025-05-27 21:13:55.507831588+01:00;2025-05-27 21:13:55.527728225+01:00;0.019896
Queue;10;3;10;51;6;4;0.872340;469;61;38;0.858469;2025-05-27 21:13:55.529650520+01:00;2025-05-27 21:13:55.549878730+01:00;0.020228
Queue;10;4;9;51;6;4;0.872340;469;61;38;0.858469;2025-05-27 21:13:55.551875133+01:00;2025-05-27 21:13:55.572033968+01:00;0.020158
Queue;10;5;7;51;6;4;0.872340;469;55;38;0.872390;2025-05-27 21:13:55.573943726+01:00;2025-05-27 21:13:55.593663831+01:00;0.01972
Queue;10;6;1;51;4;4;0.914894;469;20;38;0.953596;2025-05-27 21:13:55.595567417+01:00;2025-05-27 21:13:55.615551875+01:00;0.019984
Queue;10;7;3;51;4;4;0.914894;469;20;38;0.953596;2025-05-27 21:13:55.617509354+01:00;2025-05-27 21:13:55.637522062+01:00;0.020012
Queue;10;8;5;51;4;4;0.914894;469;14;38;0.967517;2025-05-27 21:13:55.639435461+01:00;2025-05-27 21:13:55.659868270+01:00;0.020432
Queue;10;9;4;51;0;4;1.000000;469;0;38;1.000000;2025-05-27 21:13:55.661707158+01:00;2025-05-27 21:13:55.682045321+01:00;0.020338
