PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
date-plus;1;13;15;89;6;1;0.931818;2421;297;164;0.868409;2025-05-27 21:12:50.944777934+01:00;2025-05-27 21:12:50.995233727+01:00;0.050455
date-plus;1;14;35;89;4;1;0.954545;2421;178;164;0.921134;2025-05-27 21:12:50.997282747+01:00;2025-05-27 21:12:51.047222383+01:00;0.049939
date-plus;1;15;34;89;2;1;0.977273;2421;166;164;0.926451;2025-05-27 21:12:51.049154758+01:00;2025-05-27 21:12:51.099645020+01:00;0.05049
date-plus;1;16;38;89;0;1;1.000000;2421;144;164;0.936198;2025-05-27 21:12:51.101680804+01:00;2025-05-27 21:12:51.151024118+01:00;0.049343
date-plus;1;17;9;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:51.153231773+01:00;2025-05-27 21:12:51.203398763+01:00;0.050166
date-plus;2;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;2;1;14;89;51;1;0.420455;2421;1319;164;0.415596;2025-05-27 21:12:51.320139519+01:00;2025-05-27 21:12:51.367232475+01:00;0.047092
date-plus;2;2;36;89;39;1;0.556818;2421;1051;164;0.534338;2025-05-27 21:12:51.369216424+01:00;2025-05-27 21:12:51.416231561+01:00;0.047015
date-plus;2;3;15;89;34;1;0.613636;2421;901;164;0.600798;2025-05-27 21:12:51.418185448+01:00;2025-05-27 21:12:51.464944759+01:00;0.046759
date-plus;2;4;20;89;28;1;0.681818;2421;758;164;0.664156;2025-05-27 21:12:51.466815368+01:00;2025-05-27 21:12:51.514024396+01:00;0.047209
date-plus;2;5;13;89;17;1;0.806818;2421;569;164;0.747895;2025-05-27 21:12:51.516012248+01:00;2025-05-27 21:12:51.564362346+01:00;0.04835
date-plus;2;6;1;89;17;1;0.806818;2421;559;164;0.752326;2025-05-27 21:12:51.566419965+01:00;2025-05-27 21:12:51.615356678+01:00;0.048936
date-plus;2;7;38;89;15;1;0.829545;2421;537;164;0.762074;2025-05-27 21:12:51.617400472+01:00;2025-05-27 21:12:51.666107561+01:00;0.048707
date-plus;2;8;9;89;15;1;0.829545;2421;519;164;0.770049;2025-05-27 21:12:51.668325134+01:00;2025-05-27 21:12:51.714931897+01:00;0.046606
date-plus;2;9;12;89;11;1;0.875000;2421;389;164;0.827647;2025-05-27 21:12:51.716872890+01:00;2025-05-27 21:12:51.764396298+01:00;0.047523
date-plus;2;10;37;89;9;1;0.897727;2421;357;164;0.841825;2025-05-27 21:12:51.766491435+01:00;2025-05-27 21:12:51.813850341+01:00;0.047358
date-plus;2;11;33;89;7;1;0.920455;2421;342;164;0.848471;2025-05-27 21:12:51.815785614+01:00;2025-05-27 21:12:51.863889022+01:00;0.048103
date-plus;2;12;3;89;7;1;0.920455;2421;342;164;0.848471;2025-05-27 21:12:51.865885943+01:00;2025-05-27 21:12:51.913231900+01:00;0.047345
date-plus;2;13;11;89;6;1;0.931818;2421;308;164;0.863536;2025-05-27 21:12:51.915207097+01:00;2025-05-27 21:12:51.962082343+01:00;0.046875
date-plus;2;14;34;89;4;1;0.954545;2421;296;164;0.868852;2025-05-27 21:12:51.964110238+01:00;2025-05-27 21:12:52.011303190+01:00;0.047192
date-plus;2;15;2;89;2;1;0.977273;2421;265;164;0.882587;2025-05-27 21:12:52.013337975+01:00;2025-05-27 21:12:52.060817864+01:00;0.047479
date-plus;2;16;10;89;2;1;0.977273;2421;248;164;0.890120;2025-05-27 21:12:52.063024736+01:00;2025-05-27 21:12:52.110715148+01:00;0.04769
date-plus;2;17;35;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:52.112633706+01:00;2025-05-27 21:12:52.161236788+01:00;0.048603
date-plus;3;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;3;1;38;89;51;1;0.420455;2421;1337;164;0.407621;2025-05-27 21:12:52.278185164+01:00;2025-05-27 21:12:52.325561025+01:00;0.047375
date-plus;3;2;36;89;43;1;0.511364;2421;1243;164;0.449269;2025-05-27 21:12:52.327466675+01:00;2025-05-27 21:12:52.375031672+01:00;0.047564
date-plus;3;3;15;89;37;1;0.579545;2421;1027;164;0.544971;2025-05-27 21:12:52.376925115+01:00;2025-05-27 21:12:52.424127413+01:00;0.047202
date-plus;3;4;35;89;30;1;0.659091;2421;748;164;0.668587;2025-05-27 21:12:52.426038831+01:00;2025-05-27 21:12:52.473257404+01:00;0.047218
date-plus;3;5;2;89;26;1;0.704545;2421;637;164;0.717767;2025-05-27 21:12:52.475302019+01:00;2025-05-27 21:12:52.522733832+01:00;0.047431
date-plus;3;6;37;89;24;1;0.727273;2421;605;164;0.731945;2025-05-27 21:12:52.524766788+01:00;2025-05-27 21:12:52.572208154+01:00;0.047441
date-plus;3;7;14;89;24;1;0.727273;2421;605;164;0.731945;2025-05-27 21:12:52.574198550+01:00;2025-05-27 21:12:52.622501884+01:00;0.048303
date-plus;3;8;10;89;11;1;0.875000;2421;325;164;0.856004;2025-05-27 21:12:52.624486264+01:00;2025-05-27 21:12:52.670984644+01:00;0.046498
date-plus;3;9;12;89;7;1;0.920455;2421;241;164;0.893221;2025-05-27 21:12:52.672944938+01:00;2025-05-27 21:12:52.720078925+01:00;0.047133
date-plus;3;10;13;89;7;1;0.920455;2421;236;164;0.895436;2025-05-27 21:12:52.722188203+01:00;2025-05-27 21:12:52.770042157+01:00;0.047853
date-plus;3;11;33;89;5;1;0.943182;2421;224;164;0.900753;2025-05-27 21:12:52.772018664+01:00;2025-05-27 21:12:52.821489689+01:00;0.049471
date-plus;3;12;3;89;5;1;0.943182;2421;224;164;0.900753;2025-05-27 21:12:52.823573028+01:00;2025-05-27 21:12:52.872784434+01:00;0.049211
date-plus;3;13;11;89;4;1;0.954545;2421;189;164;0.916261;2025-05-27 21:12:52.874878816+01:00;2025-05-27 21:12:52.923543934+01:00;0.048665
date-plus;3;14;20;89;2;1;0.977273;2421;156;164;0.930882;2025-05-27 21:12:52.925493766+01:00;2025-05-27 21:12:52.972623130+01:00;0.047129
date-plus;3;15;34;89;0;1;1.000000;2421;144;164;0.936198;2025-05-27 21:12:52.974659558+01:00;2025-05-27 21:12:53.021765251+01:00;0.047105
date-plus;3;16;1;89;0;1;1.000000;2421;144;164;0.936198;2025-05-27 21:12:53.023845788+01:00;2025-05-27 21:12:53.071429744+01:00;0.047583
date-plus;3;17;9;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:53.073400605+01:00;2025-05-27 21:12:53.121200840+01:00;0.0478
date-plus;4;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;4;1;35;89;41;1;0.534091;2421;1021;164;0.547630;2025-05-27 21:12:53.235114365+01:00;2025-05-27 21:12:53.282243719+01:00;0.047129
date-plus;4;2;20;89;33;1;0.625000;2421;787;164;0.651307;2025-05-27 21:12:53.284249701+01:00;2025-05-27 21:12:53.331053010+01:00;0.046803
date-plus;4;3;12;89;29;1;0.670455;2421;650;164;0.712007;2025-05-27 21:12:53.333023064+01:00;2025-05-27 21:12:53.380069585+01:00;0.047046
date-plus;4;4;3;89;29;1;0.670455;2421;647;164;0.713336;2025-05-27 21:12:53.381965487+01:00;2025-05-27 21:12:53.429250898+01:00;0.047285
date-plus;4;5;13;89;18;1;0.795455;2421;456;164;0.797962;2025-05-27 21:12:53.431242127+01:00;2025-05-27 21:12:53.478303605+01:00;0.047061
date-plus;4;6;2;89;14;1;0.840909;2421;395;164;0.824989;2025-05-27 21:12:53.480415997+01:00;2025-05-27 21:12:53.527882241+01:00;0.047466
date-plus;4;7;33;89;12;1;0.863636;2421;383;164;0.830306;2025-05-27 21:12:53.529953464+01:00;2025-05-27 21:12:53.576548105+01:00;0.046594
date-plus;4;8;14;89;12;1;0.863636;2421;383;164;0.830306;2025-05-27 21:12:53.578504494+01:00;2025-05-27 21:12:53.626100523+01:00;0.047596
date-plus;4;9;34;89;10;1;0.886364;2421;371;164;0.835622;2025-05-27 21:12:53.628040663+01:00;2025-05-27 21:12:53.676076702+01:00;0.048036
date-plus;4;10;9;89;10;1;0.886364;2421;356;164;0.842269;2025-05-27 21:12:53.678182519+01:00;2025-05-27 21:12:53.725566816+01:00;0.047384
date-plus;4;11;10;89;10;1;0.886364;2421;339;164;0.849801;2025-05-27 21:12:53.727712462+01:00;2025-05-27 21:12:53.775370657+01:00;0.047658
date-plus;4;12;36;89;8;1;0.909091;2421;305;164;0.864865;2025-05-27 21:12:53.777339838+01:00;2025-05-27 21:12:53.824886535+01:00;0.047546
date-plus;4;13;15;89;5;1;0.943182;2421;217;164;0.903855;2025-05-27 21:12:53.826943071+01:00;2025-05-27 21:12:53.874053392+01:00;0.04711
date-plus;4;14;37;89;3;1;0.965909;2421;185;164;0.918033;2025-05-27 21:12:53.876092342+01:00;2025-05-27 21:12:53.923969480+01:00;0.047877
date-plus;4;15;11;89;2;1;0.977273;2421;151;164;0.933097;2025-05-27 21:12:53.926033925+01:00;2025-05-27 21:12:53.973166575+01:00;0.047132
date-plus;4;16;38;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:53.975164171+01:00;2025-05-27 21:12:54.022628532+01:00;0.047464
date-plus;4;17;1;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:54.024729134+01:00;2025-05-27 21:12:54.072018216+01:00;0.047289
date-plus;5;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;5;1;10;89;38;1;0.568182;2421;1146;164;0.492246;2025-05-27 21:12:54.185022678+01:00;2025-05-27 21:12:54.232250864+01:00;0.047228
date-plus;5;2;1;89;31;1;0.647727;2421;895;164;0.603456;2025-05-27 21:12:54.234316854+01:00;2025-05-27 21:12:54.281754224+01:00;0.047437
date-plus;5;3;37;89;29;1;0.670455;2421;812;164;0.640230;2025-05-27 21:12:54.283669356+01:00;2025-05-27 21:12:54.330603566+01:00;0.046934
date-plus;5;4;35;89;22;1;0.750000;2421;527;164;0.766504;2025-05-27 21:12:54.332576173+01:00;2025-05-27 21:12:54.381151964+01:00;0.048575
date-plus;5;5;9;89;22;1;0.750000;2421;511;164;0.773593;2025-05-27 21:12:54.383209609+01:00;2025-05-27 21:12:54.430736597+01:00;0.047526
date-plus;5;6;14;89;22;1;0.750000;2421;511;164;0.773593;2025-05-27 21:12:54.432643435+01:00;2025-05-27 21:12:54.479892841+01:00;0.047249
date-plus;5;7;36;89;20;1;0.772727;2421;477;164;0.788657;2025-05-27 21:12:54.481944425+01:00;2025-05-27 21:12:54.529551980+01:00;0.047607
date-plus;5;8;2;89;16;1;0.818182;2421;422;164;0.813026;2025-05-27 21:12:54.531507157+01:00;2025-05-27 21:12:54.579074544+01:00;0.047567
date-plus;5;9;20;89;14;1;0.840909;2421;388;164;0.828090;2025-05-27 21:12:54.581046592+01:00;2025-05-27 21:12:54.628172728+01:00;0.047126
date-plus;5;10;3;89;14;1;0.840909;2421;388;164;0.828090;2025-05-27 21:12:54.630210571+01:00;2025-05-27 21:12:54.677478085+01:00;0.047267
date-plus;5;11;34;89;12;1;0.863636;2421;376;164;0.833407;2025-05-27 21:12:54.679451752+01:00;2025-05-27 21:12:54.727227165+01:00;0.047775
date-plus;5;12;38;89;10;1;0.886364;2421;354;164;0.843155;2025-05-27 21:12:54.729157795+01:00;2025-05-27 21:12:54.775718934+01:00;0.046561
date-plus;5;13;13;89;10;1;0.886364;2421;349;164;0.845370;2025-05-27 21:12:54.777595610+01:00;2025-05-27 21:12:54.824982649+01:00;0.047387
date-plus;5;14;12;89;6;1;0.931818;2421;263;164;0.883474;2025-05-27 21:12:54.827045350+01:00;2025-05-27 21:12:54.874271302+01:00;0.047225
date-plus;5;15;11;89;5;1;0.943182;2421;229;164;0.898538;2025-05-27 21:12:54.876228250+01:00;2025-05-27 21:12:54.923317389+01:00;0.047089
date-plus;5;16;15;89;2;1;0.977273;2421;141;164;0.937528;2025-05-27 21:12:54.925211805+01:00;2025-05-27 21:12:54.972583962+01:00;0.047372
date-plus;5;17;33;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:54.974524989+01:00;2025-05-27 21:12:55.021420388+01:00;0.046895
date-plus;6;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;6;1;20;89;40;1;0.545455;2421;1146;164;0.492246;2025-05-27 21:12:55.134090298+01:00;2025-05-27 21:12:55.180761963+01:00;0.046671
date-plus;6;2;34;89;33;1;0.625000;2421;926;164;0.589721;2025-05-27 21:12:55.182809547+01:00;2025-05-27 21:12:55.230044501+01:00;0.047234
date-plus;6;3;36;89;31;1;0.647727;2421;892;164;0.604785;2025-05-27 21:12:55.231954902+01:00;2025-05-27 21:12:55.279354869+01:00;0.047399
date-plus;6;4;2;89;25;1;0.715909;2421;768;164;0.659725;2025-05-27 21:12:55.281271390+01:00;2025-05-27 21:12:55.328564246+01:00;0.047292
date-plus;6;5;38;89;23;1;0.738636;2421;746;164;0.669473;2025-05-27 21:12:55.330494642+01:00;2025-05-27 21:12:55.378200188+01:00;0.047705
date-plus;6;6;35;89;21;1;0.761364;2421;622;164;0.724413;2025-05-27 21:12:55.380347657+01:00;2025-05-27 21:12:55.426986764+01:00;0.046639
date-plus;6;7;33;89;19;1;0.784091;2421;610;164;0.729730;2025-05-27 21:12:55.429060384+01:00;2025-05-27 21:12:55.476239518+01:00;0.047179
date-plus;6;8;10;89;10;1;0.886364;2421;390;164;0.827204;2025-05-27 21:12:55.478273904+01:00;2025-05-27 21:12:55.525235345+01:00;0.046961
date-plus;6;9;15;89;7;1;0.920455;2421;299;164;0.867523;2025-05-27 21:12:55.527287517+01:00;2025-05-27 21:12:55.573893243+01:00;0.046605
date-plus;6;10;1;89;7;1;0.920455;2421;299;164;0.867523;2025-05-27 21:12:55.576001991+01:00;2025-05-27 21:12:55.623697233+01:00;0.047695
date-plus;6;11;3;89;7;1;0.920455;2421;299;164;0.867523;2025-05-27 21:12:55.625655053+01:00;2025-05-27 21:12:55.672741224+01:00;0.047086
date-plus;6;12;37;89;5;1;0.943182;2421;267;164;0.881701;2025-05-27 21:12:55.674890915+01:00;2025-05-27 21:12:55.721206930+01:00;0.046316
date-plus;6;13;11;89;1;1;0.988636;2421;186;164;0.917590;2025-05-27 21:12:55.723242943+01:00;2025-05-27 21:12:55.769973554+01:00;0.04673
date-plus;6;14;9;89;1;1;0.988636;2421;171;164;0.924236;2025-05-27 21:12:55.771981124+01:00;2025-05-27 21:12:55.818762884+01:00;0.046781
date-plus;6;15;14;89;1;1;0.988636;2421;171;164;0.924236;2025-05-27 21:12:55.820818638+01:00;2025-05-27 21:12:55.868153371+01:00;0.047334
date-plus;6;16;12;89;0;1;1.000000;2421;134;164;0.940629;2025-05-27 21:12:55.870178604+01:00;2025-05-27 21:12:55.917176011+01:00;0.046997
date-plus;6;17;13;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:55.919184883+01:00;2025-05-27 21:12:55.965544977+01:00;0.04636
date-plus;7;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;7;1;12;89;74;1;0.159091;2421;1894;164;0.160833;2025-05-27 21:12:56.079938371+01:00;2025-05-27 21:12:56.127325826+01:00;0.047387
date-plus;7;2;10;89;34;1;0.613636;2421;1049;164;0.535224;2025-05-27 21:12:56.129234100+01:00;2025-05-27 21:12:56.175541453+01:00;0.046307
date-plus;7;3;36;89;25;1;0.715909;2421;733;164;0.675233;2025-05-27 21:12:56.177595171+01:00;2025-05-27 21:12:56.224224464+01:00;0.046629
date-plus;7;4;1;89;25;1;0.715909;2421;723;164;0.679663;2025-05-27 21:12:56.226131581+01:00;2025-05-27 21:12:56.273376354+01:00;0.047244
date-plus;7;5;14;89;20;1;0.772727;2421;591;164;0.738148;2025-05-27 21:12:56.275279892+01:00;2025-05-27 21:12:56.321874661+01:00;0.046594
date-plus;7;6;37;89;18;1;0.795455;2421;559;164;0.752326;2025-05-27 21:12:56.323813576+01:00;2025-05-27 21:12:56.371224769+01:00;0.047411
date-plus;7;7;15;89;13;1;0.852273;2421;415;164;0.816128;2025-05-27 21:12:56.373426086+01:00;2025-05-27 21:12:56.420367263+01:00;0.046941
date-plus;7;8;34;89;11;1;0.875000;2421;401;164;0.822331;2025-05-27 21:12:56.422446119+01:00;2025-05-27 21:12:56.469187331+01:00;0.046741
date-plus;7;9;9;89;11;1;0.875000;2421;386;164;0.828977;2025-05-27 21:12:56.471161270+01:00;2025-05-27 21:12:56.518407734+01:00;0.047246
date-plus;7;10;3;89;11;1;0.875000;2421;386;164;0.828977;2025-05-27 21:12:56.520515366+01:00;2025-05-27 21:12:56.567056677+01:00;0.046541
date-plus;7;11;33;89;9;1;0.897727;2421;374;164;0.834293;2025-05-27 21:12:56.569148188+01:00;2025-05-27 21:12:56.616215875+01:00;0.047067
date-plus;7;12;11;89;8;1;0.909091;2421;339;164;0.849801;2025-05-27 21:12:56.618152619+01:00;2025-05-27 21:12:56.665456810+01:00;0.047304
date-plus;7;13;2;89;6;1;0.931818;2421;308;164;0.863536;2025-05-27 21:12:56.667755697+01:00;2025-05-27 21:12:56.716760165+01:00;0.049004
date-plus;7;14;13;89;6;1;0.931818;2421;303;164;0.865751;2025-05-27 21:12:56.718964617+01:00;2025-05-27 21:12:56.766862097+01:00;0.047897
date-plus;7;15;35;89;4;1;0.954545;2421;184;164;0.918476;2025-05-27 21:12:56.769017417+01:00;2025-05-27 21:12:56.817035763+01:00;0.048018
date-plus;7;16;20;89;2;1;0.977273;2421;151;164;0.933097;2025-05-27 21:12:56.819224489+01:00;2025-05-27 21:12:56.867935967+01:00;0.048711
date-plus;7;17;38;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:56.870107800+01:00;2025-05-27 21:12:56.918917244+01:00;0.048809
date-plus;8;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;8;1;38;89;51;1;0.420455;2421;1337;164;0.407621;2025-05-27 21:12:57.036639527+01:00;2025-05-27 21:12:57.085023469+01:00;0.048383
date-plus;8;2;13;89;28;1;0.681818;2421;897;164;0.602570;2025-05-27 21:12:57.087267498+01:00;2025-05-27 21:12:57.135542540+01:00;0.048275
date-plus;8;3;11;89;24;1;0.727273;2421;759;164;0.663713;2025-05-27 21:12:57.137555431+01:00;2025-05-27 21:12:57.184576889+01:00;0.047021
date-plus;8;4;14;89;22;1;0.750000;2421;703;164;0.688525;2025-05-27 21:12:57.186711563+01:00;2025-05-27 21:12:57.233473705+01:00;0.046762
date-plus;8;5;33;89;20;1;0.772727;2421;688;164;0.695171;2025-05-27 21:12:57.235639590+01:00;2025-05-27 21:12:57.283752149+01:00;0.048112
date-plus;8;6;15;89;15;1;0.829545;2421;539;164;0.761187;2025-05-27 21:12:57.285991111+01:00;2025-05-27 21:12:57.332758043+01:00;0.046766
date-plus;8;7;3;89;13;1;0.852273;2421;471;164;0.791316;2025-05-27 21:12:57.334858292+01:00;2025-05-27 21:12:57.382408809+01:00;0.04755
date-plus;8;8;34;89;11;1;0.875000;2421;459;164;0.796633;2025-05-27 21:12:57.384496839+01:00;2025-05-27 21:12:57.431420181+01:00;0.046923
date-plus;8;9;36;89;9;1;0.897727;2421;425;164;0.811697;2025-05-27 21:12:57.433498086+01:00;2025-05-27 21:12:57.480449407+01:00;0.046951
date-plus;8;10;20;89;7;1;0.920455;2421;389;164;0.827647;2025-05-27 21:12:57.482515927+01:00;2025-05-27 21:12:57.529937772+01:00;0.047421
date-plus;8;11;2;89;5;1;0.943182;2421;351;164;0.844484;2025-05-27 21:12:57.531963969+01:00;2025-05-27 21:12:57.579132884+01:00;0.047168
date-plus;8;12;35;89;3;1;0.965909;2421;232;164;0.897209;2025-05-27 21:12:57.581286509+01:00;2025-05-27 21:12:57.628766437+01:00;0.047479
date-plus;8;13;12;89;2;1;0.977273;2421;193;164;0.914488;2025-05-27 21:12:57.630752585+01:00;2025-05-27 21:12:57.677938990+01:00;0.047186
date-plus;8;14;10;89;2;1;0.977273;2421;176;164;0.922020;2025-05-27 21:12:57.680121853+01:00;2025-05-27 21:12:57.726956693+01:00;0.046834
date-plus;8;15;1;89;2;1;0.977273;2421;176;164;0.922020;2025-05-27 21:12:57.728870416+01:00;2025-05-27 21:12:57.775562579+01:00;0.046692
date-plus;8;16;9;89;2;1;0.977273;2421;161;164;0.928666;2025-05-27 21:12:57.777591123+01:00;2025-05-27 21:12:57.824373646+01:00;0.046782
date-plus;8;17;37;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:57.826329395+01:00;2025-05-27 21:12:57.873214741+01:00;0.046885
date-plus;9;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;9;1;33;89;41;1;0.534091;2421;1106;164;0.509969;2025-05-27 21:12:57.987148619+01:00;2025-05-27 21:12:58.033481748+01:00;0.046333
date-plus;9;2;3;89;37;1;0.579545;2421;991;164;0.560922;2025-05-27 21:12:58.035544103+01:00;2025-05-27 21:12:58.082689382+01:00;0.047145
date-plus;9;3;34;89;35;1;0.602273;2421;979;164;0.566238;2025-05-27 21:12:58.084850948+01:00;2025-05-27 21:12:58.131627104+01:00;0.046776
date-plus;9;4;36;89;33;1;0.625000;2421;945;164;0.581303;2025-05-27 21:12:58.133650164+01:00;2025-05-27 21:12:58.180607471+01:00;0.046957
date-plus;9;5;1;89;33;1;0.625000;2421;935;164;0.585733;2025-05-27 21:12:58.182680594+01:00;2025-05-27 21:12:58.230381257+01:00;0.0477
date-plus;9;6;35;89;31;1;0.647727;2421;784;164;0.652636;2025-05-27 21:12:58.232426998+01:00;2025-05-27 21:12:58.280352095+01:00;0.047925
date-plus;9;7;38;89;29;1;0.670455;2421;762;164;0.662384;2025-05-27 21:12:58.282421621+01:00;2025-05-27 21:12:58.330430009+01:00;0.048008
date-plus;9;8;2;89;23;1;0.738636;2421;675;164;0.700930;2025-05-27 21:12:58.332485180+01:00;2025-05-27 21:12:58.380341243+01:00;0.047856
date-plus;9;9;10;89;12;1;0.863636;2421;424;164;0.812140;2025-05-27 21:12:58.382442711+01:00;2025-05-27 21:12:58.430103784+01:00;0.047661
date-plus;9;10;12;89;8;1;0.909091;2421;337;164;0.850687;2025-05-27 21:12:58.432398866+01:00;2025-05-27 21:12:58.480311665+01:00;0.047912
date-plus;9;11;14;89;8;1;0.909091;2421;337;164;0.850687;2025-05-27 21:12:58.482591556+01:00;2025-05-27 21:12:58.529622879+01:00;0.047031
date-plus;9;12;20;89;6;1;0.931818;2421;303;164;0.865751;2025-05-27 21:12:58.531595175+01:00;2025-05-27 21:12:58.578697303+01:00;0.047102
date-plus;9;13;11;89;5;1;0.943182;2421;269;164;0.880815;2025-05-27 21:12:58.580783059+01:00;2025-05-27 21:12:58.628210725+01:00;0.047427
date-plus;9;14;37;89;3;1;0.965909;2421;237;164;0.894993;2025-05-27 21:12:58.630119113+01:00;2025-05-27 21:12:58.678029330+01:00;0.04791
date-plus;9;15;15;89;0;1;1.000000;2421;149;164;0.933983;2025-05-27 21:12:58.680053062+01:00;2025-05-27 21:12:58.727317301+01:00;0.047264
date-plus;9;16;13;89;0;1;1.000000;2421;144;164;0.936198;2025-05-27 21:12:58.729465861+01:00;2025-05-27 21:12:58.776729534+01:00;0.047263
date-plus;9;17;9;89;0;1;1.000000;2421;129;164;0.942845;2025-05-27 21:12:58.778703963+01:00;2025-05-27 21:12:58.825782879+01:00;0.047078
date-plus;10;0;0;89;88;1;0.000000;2421;2257;164;0.000000;-;-;-
date-plus;10;1;11;89;71;1;0.193182;2421;1927;164;0.146212;2025-05-27 21:12:58.938428287+01:00;2025-05-27 21:12:58.986005632+01:00;0.047577
date-plus;10;2;33;89;37;1;0.579545;2421;965;164;0.572441;2025-05-27 21:12:58.988159255+01:00;2025-05-27 21:12:59.035460100+01:00;0.0473
date-plus;10;3;15;89;32;1;0.636364;2421;814;164;0.639344;2025-05-27 21:12:59.037451410+01:00;2025-05-27 21:12:59.084160036+01:00;0.046708
date-plus;10;4;12;89;31;1;0.647727;2421;772;164;0.657953;2025-05-27 21:12:59.086295153+01:00;2025-05-27 21:12:59.132326896+01:00;0.046031
date-plus;10;5;35;89;27;1;0.693182;2421;610;164;0.729730;2025-05-27 21:12:59.134321468+01:00;2025-05-27 21:12:59.181541130+01:00;0.047219
date-plus;10;6;37;89;25;1;0.715909;2421;578;164;0.743908;2025-05-27 21:12:59.183508376+01:00;2025-05-27 21:12:59.230328270+01:00;0.046819
date-plus;10;7;9;89;24;1;0.727273;2421;539;164;0.761187;2025-05-27 21:12:59.232372892+01:00;2025-05-27 21:12:59.279440762+01:00;0.047067
date-plus;10;8;1;89;24;1;0.727273;2421;490;164;0.782898;2025-05-27 21:12:59.281419543+01:00;2025-05-27 21:12:59.331173339+01:00;0.049753
date-plus;10;9;2;89;20;1;0.772727;2421;436;164;0.806823;2025-05-27 21:12:59.333244452+01:00;2025-05-27 21:12:59.380801818+01:00;0.047557
date-plus;10;10;14;89;20;1;0.772727;2421;436;164;0.806823;2025-05-27 21:12:59.382773514+01:00;2025-05-27 21:12:59.429924377+01:00;0.04715
date-plus;10;11;13;89;10;1;0.886364;2421;274;164;0.878600;2025-05-27 21:12:59.431858174+01:00;2025-05-27 21:12:59.478994011+01:00;0.047135
