PROG;SEQ;CTC;TC;ACTIVE-OP;ALIVE-OP;EQUIVALENT-OP;SCORE-OP;ACTIVE-ALL;ALIVE-ALL;EQUIVALENT-ALL;SCORE-ALL;START-EXEC;END-EXEC;TIME-DIFF
RecursiveSelectionSort;5;2;4;14;0;0;1.000000;555;26;37;0.949807;2025-05-27 21:13:58.661912560+01:00;2025-05-27 21:13:58.682732221+01:00;0.020819
RecursiveSelectionSort;5;3;2;14;0;0;1.000000;555;22;37;0.957529;2025-05-27 21:13:58.684644200+01:00;2025-05-27 21:13:58.705475663+01:00;0.020831
RecursiveSelectionSort;6;0;0;14;14;0;0.000000;555;518;37;0.000000;-;-;-
RecursiveSelectionSort;6;1;5;14;2;0;0.857143;555;74;37;0.857143;2025-05-27 21:13:58.781223389+01:00;2025-05-27 21:13:58.802408341+01:00;0.021184
RecursiveSelectionSort;6;2;2;14;0;0;1.000000;555;27;37;0.947876;2025-05-27 21:13:58.804323965+01:00;2025-05-27 21:13:58.825163298+01:00;0.020839
RecursiveSelectionSort;6;3;4;14;0;0;1.000000;555;22;37;0.957529;2025-05-27 21:13:58.827062315+01:00;2025-05-27 21:13:58.847930382+01:00;0.020868
RecursiveSelectionSort;7;0;0;14;14;0;0.000000;555;518;37;0.000000;-;-;-
RecursiveSelectionSort;7;1;4;14;1;0;0.928571;555;70;37;0.864865;2025-05-27 21:13:58.925176044+01:00;2025-05-27 21:13:58.946719351+01:00;0.021543
RecursiveSelectionSort;7;2;2;14;1;0;0.928571;555;64;37;0.876448;2025-05-27 21:13:58.948776296+01:00;2025-05-27 21:13:58.970194024+01:00;0.021417
RecursiveSelectionSort;7;3;5;14;0;0;1.000000;555;22;37;0.957529;2025-05-27 21:13:58.972018399+01:00;2025-05-27 21:13:58.992870863+01:00;0.020852
RecursiveSelectionSort;8;0;0;14;14;0;0.000000;555;518;37;0.000000;-;-;-
RecursiveSelectionSort;8;1;4;14;1;0;0.928571;555;70;37;0.864865;2025-05-27 21:13:59.069557778+01:00;2025-05-27 21:13:59.090724693+01:00;0.021166
RecursiveSelectionSort;8;2;5;14;0;0;1.000000;555;26;37;0.949807;2025-05-27 21:13:59.092712276+01:00;2025-05-27 21:13:59.113733297+01:00;0.021021
RecursiveSelectionSort;8;3;2;14;0;0;1.000000;555;22;37;0.957529;2025-05-27 21:13:59.115647039+01:00;2025-05-27 21:13:59.136512442+01:00;0.020865
RecursiveSelectionSort;9;0;0;14;14;0;0.000000;555;518;37;0.000000;-;-;-
RecursiveSelectionSort;9;1;4;14;1;0;0.928571;555;70;37;0.864865;2025-05-27 21:13:59.212434392+01:00;2025-05-27 21:13:59.233857683+01:00;0.021423
RecursiveSelectionSort;9;2;5;14;0;0;1.000000;555;26;37;0.949807;2025-05-27 21:13:59.235805958+01:00;2025-05-27 21:13:59.257170894+01:00;0.021364
RecursiveSelectionSort;9;3;2;14;0;0;1.000000;555;22;37;0.957529;2025-05-27 21:13:59.259490562+01:00;2025-05-27 21:13:59.280537744+01:00;0.021047
RecursiveSelectionSort;10;0;0;14;14;0;0.000000;555;518;37;0.000000;-;-;-
RecursiveSelectionSort;10;1;4;14;1;0;0.928571;555;70;37;0.864865;2025-05-27 21:13:59.356313032+01:00;2025-05-27 21:13:59.377727192+01:00;0.021414
RecursiveSelectionSort;10;2;2;14;1;0;0.928571;555;64;37;0.876448;2025-05-27 21:13:59.379692111+01:00;2025-05-27 21:13:59.400886460+01:00;0.021194
RecursiveSelectionSort;10;3;5;14;0;0;1.000000;555;22;37;0.957529;2025-05-27 21:13:59.402843159+01:00;2025-05-27 21:13:59.423942162+01:00;0.021099
